locate,symbol,reason
3886,HYHG,NOT_NASDAQ_LISTED
3887,HYI,NOT_NASDAQ_LISTED
3888,HYIH,NOT_NASDAQ_LISTED
3889,HYLB,NOT_NASDAQ_LISTED
3890,HYLD,NOT_NASDAQ_LISTED
3891,HYLS,NOT_COMMON_STOCK
3892,HYLV,NOT_NASDAQ_LISTED
3893,HYMB,NOT_NASDAQ_LISTED
3894,HYND,NOT_COMMON_STOCK
3896,HYS,NOT_NASDAQ_LISTED
3897,HYT,NOT_NASDAQ_LISTED
3898,HYUP,NOT_NASDAQ_LISTED
3899,HYXE,NOT_COMMON_STOCK
3900,HYXU,NOT_NASDAQ_LISTED
3901,HYZD,NOT_COMMON_STOCK
3902,HZN,NOT_NASDAQ_LISTED
3904,HZO,NOT_NASDAQ_LISTED
3905,I,NOT_NASDAQ_LISTED
3906,IAA,NOT_NASDAQ_LISTED
3908,IAE,NOT_NASDAQ_LISTED
3909,IAF,NOT_NASDAQ_LISTED
3910,IAG,NOT_NASDAQ_LISTED
3911,IAGG,NOT_NASDAQ_LISTED
3912,IAI,NOT_NASDAQ_LISTED
3913,IAK,NOT_NASDAQ_LISTED
3914,IART,FIRST_ADD_PRICE_BELOW_FLOOR
3915,IAT,NOT_NASDAQ_LISTED
3916,IAU,NOT_NASDAQ_LISTED
3917,IAUF,NOT_NASDAQ_LISTED
3918,IBA,NOT_NASDAQ_LISTED
3919,IBB,NOT_COMMON_STOCK
3920,IBCD,NOT_NASDAQ_LISTED
3921,IBCE,NOT_NASDAQ_LISTED
3922,IBCP,FIRST_ADD_PRICE_BELOW_FLOOR
3923,IBD,NOT_NASDAQ_LISTED
3924,IBDC,NOT_NASDAQ_LISTED
3925,IBDD,NOT_NASDAQ_LISTED
3926,IBDK,NOT_NASDAQ_LISTED
3927,IBDL,NOT_NASDAQ_LISTED
3928,IBDM,NOT_NASDAQ_LISTED
3929,IBDN,NOT_NASDAQ_LISTED
3930,IBDO,NOT_NASDAQ_LISTED
3931,IBDP,NOT_NASDAQ_LISTED
3932,IBDQ,NOT_NASDAQ_LISTED
3933,IBDR,NOT_NASDAQ_LISTED
3934,IBDS,NOT_NASDAQ_LISTED
3935,IBDT,NOT_NASDAQ_LISTED
3936,IBHA,NOT_NASDAQ_LISTED
3937,IBHB,NOT_NASDAQ_LISTED
3938,IBHC,NOT_NASDAQ_LISTED
3939,IBHD,NOT_NASDAQ_LISTED
3940,IBHE,NOT_NASDAQ_LISTED
3941,IBIO,NOT_NASDAQ_LISTED
3942,IBKC,FIRST_ADD_PRICE_BELOW_FLOOR
3943,IBKCN,NOT_COMMON_STOCK
3944,IBKCO,NOT_COMMON_STOCK
3945,IBKCP,NOT_COMMON_STOCK
3946,IBKR,NOT_NASDAQ_LISTED
3947,IBM,NOT_NASDAQ_LISTED
3948,IBMH,NOT_NASDAQ_LISTED
3949,IBMI,NOT_NASDAQ_LISTED
3950,IBMJ,NOT_NASDAQ_LISTED
3951,IBMK,NOT_NASDAQ_LISTED
3952,IBML,NOT_NASDAQ_LISTED
3953,IBMM,NOT_NASDAQ_LISTED
3954,IBMN,NOT_NASDAQ_LISTED
3955,IBMO,NOT_NASDAQ_LISTED
3956,IBMP,NOT_NASDAQ_LISTED
3957,IBMQ,NOT_NASDAQ_LISTED
3958,IBN,NOT_NASDAQ_LISTED
3959,IBND,NOT_NASDAQ_LISTED
3960,IBO,NOT_NASDAQ_LISTED
3961,IBOC,FIRST_ADD_PRICE_BELOW_FLOOR
3962,IBP,NOT_NASDAQ_LISTED
3964,IBUY,NOT_COMMON_STOCK
3965,ICAD,FIRST_ADD_PRICE_BELOW_FLOOR
3967,ICCC,FIRST_ADD_PRICE_BELOW_FLOOR
3969,ICD,NOT_NASDAQ_LISTED
3970,ICE,NOT_NASDAQ_LISTED
3971,ICF,NOT_NASDAQ_LISTED
3973,ICHR,NOT_COMMON_STOCK
3974,ICL,NOT_NASDAQ_LISTED
3975,ICLK,NOT_COMMON_STOCK
3976,ICLN,NOT_COMMON_STOCK
3977,ICLR,NOT_COMMON_STOCK
3978,ICOL,NOT_NASDAQ_LISTED
3980,ICOW,NOT_NASDAQ_LISTED
3982,ICSH,NOT_NASDAQ_LISTED
3984,ICVT,NOT_NASDAQ_LISTED
3985,IDA,NOT_NASDAQ_LISTED
3987,IDE,NOT_NASDAQ_LISTED
3988,IDEV,NOT_NASDAQ_LISTED
3990,IDHD,NOT_NASDAQ_LISTED
3991,IDHQ,NOT_NASDAQ_LISTED
3992,IDIV,NOT_NASDAQ_LISTED
3993,IDLB,NOT_COMMON_STOCK
3994,IDLV,NOT_NASDAQ_LISTED
3995,IDMO,NOT_NASDAQ_LISTED
3996,IDN,NOT_NASDAQ_LISTED
3997,IDNA,NOT_NASDAQ_LISTED
3998,IDOG,NOT_NASDAQ_LISTED
3999,IDRA,FIRST_ADD_PRICE_BELOW_FLOOR
4000,IDRV,NOT_NASDAQ_LISTED
4003,IDT,NOT_NASDAQ_LISTED
4004,IDU,NOT_NASDAQ_LISTED
4005,IDV,NOT_NASDAQ_LISTED
4006,IDX,NOT_NASDAQ_LISTED
4011,IEAWW,NOT_COMMON_STOCK
4012,IEC,NOT_NASDAQ_LISTED
4013,IECS,NOT_NASDAQ_LISTED
4014,IEDI,NOT_NASDAQ_LISTED
4015,IEF,NOT_COMMON_STOCK
4016,IEFA,NOT_NASDAQ_LISTED
4017,IEFN,NOT_NASDAQ_LISTED
4018,IEHS,NOT_NASDAQ_LISTED
4019,IEI,NOT_COMMON_STOCK
4020,IEIH,NOT_NASDAQ_LISTED
4021,IEMD,NOT_NASDAQ_LISTED
4022,IEME,NOT_NASDAQ_LISTED
4023,IEMG,NOT_NASDAQ_LISTED
4024,IEMV,NOT_NASDAQ_LISTED
4025,IEO,NOT_NASDAQ_LISTED
4026,IEP,NOT_COMMON_STOCK
4028,IETC,NOT_NASDAQ_LISTED
4029,IEUR,NOT_NASDAQ_LISTED
4030,IEUS,NOT_COMMON_STOCK
4031,IEV,NOT_NASDAQ_LISTED
4032,IEX,NOT_NASDAQ_LISTED
4033,IEZ,NOT_NASDAQ_LISTED
4034,IFEU,NOT_COMMON_STOCK
4035,IFF,NOT_NASDAQ_LISTED
4036,IFFT,NOT_NASDAQ_LISTED
4037,IFGL,NOT_COMMON_STOCK
4038,IFIX,NOT_NASDAQ_LISTED
4039,IFLY,NOT_NASDAQ_LISTED
4041,IFN,NOT_NASDAQ_LISTED
4042,IFRA,NOT_NASDAQ_LISTED
4044,IFS,NOT_NASDAQ_LISTED
4045,IFV,NOT_COMMON_STOCK
4046,IG,NOT_NASDAQ_LISTED
4047,IGA,NOT_NASDAQ_LISTED
4048,IGBH,NOT_NASDAQ_LISTED
4049,IGC,NOT_NASDAQ_LISTED
4050,IGD,NOT_NASDAQ_LISTED
4051,IGE,NOT_NASDAQ_LISTED
4052,IGEB,NOT_NASDAQ_LISTED
4053,IGF,NOT_COMMON_STOCK
4054,IGHG,NOT_NASDAQ_LISTED
4055,IGI,NOT_NASDAQ_LISTED
4056,IGIB,NOT_COMMON_STOCK
4057,IGIH,NOT_NASDAQ_LISTED
4058,IGLB,NOT_NASDAQ_LISTED
4059,IGLD,NOT_COMMON_STOCK
4060,IGM,NOT_NASDAQ_LISTED
4061,IGN,NOT_NASDAQ_LISTED
4062,IGOV,NOT_COMMON_STOCK
4063,IGR,NOT_NASDAQ_LISTED
4064,IGRO,NOT_NASDAQ_LISTED
4065,IGSB,NOT_COMMON_STOCK
4066,IGT,NOT_NASDAQ_LISTED
4067,IGV,NOT_NASDAQ_LISTED
4068,IGVT,NOT_NASDAQ_LISTED
4069,IGZ,NOT_NASDAQ_LISTED
4070,IHAK,NOT_NASDAQ_LISTED
4071,IHC,NOT_NASDAQ_LISTED
4072,IHD,NOT_NASDAQ_LISTED
4073,IHDG,NOT_NASDAQ_LISTED
4074,IHE,NOT_NASDAQ_LISTED
4075,IHF,NOT_NASDAQ_LISTED
4076,IHG,NOT_NASDAQ_LISTED
4077,IHI,NOT_NASDAQ_LISTED
4078,IHIT,NOT_NASDAQ_LISTED
4079,IHRT,FIRST_ADD_PRICE_BELOW_FLOOR
4080,IHT,NOT_NASDAQ_LISTED
4081,IHTA,NOT_NASDAQ_LISTED
4082,IHY,NOT_NASDAQ_LISTED
4083,IHYD,NOT_NASDAQ_LISTED
4084,IHYV,NOT_NASDAQ_LISTED
4085,IID,NOT_NASDAQ_LISTED
4086,IIF,NOT_NASDAQ_LISTED
4087,IIGD,NOT_NASDAQ_LISTED
4088,IIGV,NOT_NASDAQ_LISTED
4089,III,FIRST_ADD_PRICE_BELOW_FLOOR
4092,IIM,NOT_NASDAQ_LISTED
4093,IIN,FIRST_ADD_PRICE_BELOW_FLOOR
4094,IIPR,NOT_NASDAQ_LISTED
4095,IIPR-A,NOT_NASDAQ_LISTED
4097,IJH,NOT_NASDAQ_LISTED
4098,IJJ,NOT_NASDAQ_LISTED
4099,IJK,NOT_NASDAQ_LISTED
4100,IJR,NOT_NASDAQ_LISTED
4101,IJS,NOT_NASDAQ_LISTED
4102,IJT,NOT_COMMON_STOCK
4103,IJUL,NOT_NASDAQ_LISTED
4105,ILF,NOT_NASDAQ_LISTED
4107,ILPT,NOT_COMMON_STOCK
4108,ILTB,NOT_NASDAQ_LISTED
4109,IMAC,FIRST_ADD_PRICE_BELOW_FLOOR
4110,IMACW,NOT_COMMON_STOCK
4111,IMAX,NOT_NASDAQ_LISTED
4112,IMBI,FIRST_ADD_PRICE_BELOW_FLOOR
4113,IMFC,NOT_NASDAQ_LISTED
4114,IMFD,NOT_NASDAQ_LISTED
4115,IMFI,NOT_NASDAQ_LISTED
4116,IMFP,NOT_NASDAQ_LISTED
4118,IMH,NOT_NASDAQ_LISTED
4121,IMLP,NOT_NASDAQ_LISTED
4122,IMMP,NOT_COMMON_STOCK
4125,IMO,NOT_NASDAQ_LISTED
4126,IMOM,NOT_NASDAQ_LISTED
4127,IMOS,NOT_COMMON_STOCK
4128,IMRN,NOT_COMMON_STOCK
4129,IMRNW,NOT_COMMON_STOCK
4130,IMTB,NOT_NASDAQ_LISTED
4131,IMTE,NOT_COMMON_STOCK
4132,IMTM,NOT_NASDAQ_LISTED
4136,INAG,NOT_NASDAQ_LISTED
4138,INAU,NOT_NASDAQ_LISTED
4139,INB,NOT_NASDAQ_LISTED
4141,INBKL,NOT_COMMON_STOCK
4142,INBKZ,NOT_COMMON_STOCK
4143,INCO,NOT_NASDAQ_LISTED
4145,INDA,NOT_NASDAQ_LISTED
4147,INDL,NOT_NASDAQ_LISTED
4148,INDS,NOT_NASDAQ_LISTED
4149,INDY,NOT_COMMON_STOCK
4150,INF,NOT_NASDAQ_LISTED
4153,INFO,NOT_NASDAQ_LISTED
4154,INFR,NOT_COMMON_STOCK
4155,INFU,NOT_NASDAQ_LISTED
4156,INFY,NOT_NASDAQ_LISTED
4157,ING,NOT_NASDAQ_LISTED
4159,INGR,NOT_NASDAQ_LISTED
4160,INKM,NOT_NASDAQ_LISTED
4161,INMB,FIRST_ADD_PRICE_BELOW_FLOOR
4162,INN,NOT_NASDAQ_LISTED
4163,INN-D,NOT_NASDAQ_LISTED
4164,INN-E,NOT_NASDAQ_LISTED
4167,INOD,FIRST_ADD_PRICE_BELOW_FLOOR
4169,INPX,FIRST_ADD_PRICE_BELOW_FLOOR
4170,INR,NOT_NASDAQ_LISTED
4171,INS,NOT_NASDAQ_LISTED
4174,INSI,NOT_NASDAQ_LISTED
4176,INSP,NOT_NASDAQ_LISTED
4177,INST,NOT_NASDAQ_LISTED
4179,INSUU,NOT_COMMON_STOCK
4180,INSUW,NOT_COMMON_STOCK
4181,INSW,NOT_NASDAQ_LISTED
4182,INSW-A,NOT_NASDAQ_LISTED
4183,INT,NOT_NASDAQ_LISTED
4185,INTF,NOT_NASDAQ_LISTED
4186,INTG,FIRST_ADD_PRICE_BELOW_FLOOR
4188,INTT,NOT_NASDAQ_LISTED
4190,INUV,NOT_NASDAQ_LISTED
4193,INVH,NOT_NASDAQ_LISTED
4195,INXN,NOT_NASDAQ_LISTED
4196,IO,NOT_NASDAQ_LISTED
4198,IOO,NOT_NASDAQ_LISTED
4199,IOR,NOT_NASDAQ_LISTED
4203,IP,NOT_NASDAQ_LISTED
4204,IPAC,NOT_NASDAQ_LISTED
4206,IPAY,NOT_NASDAQ_LISTED
4207,IPB,NOT_NASDAQ_LISTED
4208,IPDN,FIRST_ADD_PRICE_BELOW_FLOOR
4209,IPE,NOT_NASDAQ_LISTED
4210,IPFF,NOT_NASDAQ_LISTED
4211,IPG,NOT_NASDAQ_LISTED
4213,IPHI,NOT_NASDAQ_LISTED
4215,IPI,NOT_NASDAQ_LISTED
4217,IPKW,NOT_COMMON_STOCK
4218,IPLDP,NOT_COMMON_STOCK
4219,IPO,NOT_NASDAQ_LISTED
4220,IPOA,NOT_NASDAQ_LISTED
4221,IPOA+,NOT_NASDAQ_LISTED
4222,IPOA=,NOT_NASDAQ_LISTED
4223,IPOS,NOT_NASDAQ_LISTED
4224,IPWR,FIRST_ADD_PRICE_BELOW_FLOOR
4225,IQ,NOT_COMMON_STOCK
4226,IQDE,NOT_NASDAQ_LISTED
4227,IQDF,NOT_NASDAQ_LISTED
4228,IQDG,NOT_NASDAQ_LISTED
4229,IQDY,NOT_NASDAQ_LISTED
4230,IQI,NOT_NASDAQ_LISTED
4231,IQIN,NOT_NASDAQ_LISTED
4232,IQLT,NOT_NASDAQ_LISTED
4233,IQV,NOT_NASDAQ_LISTED
4234,IR,NOT_NASDAQ_LISTED
4235,IRBO,NOT_NASDAQ_LISTED
4237,IRCP,NOT_COMMON_STOCK
4239,IRET,NOT_NASDAQ_LISTED
4240,IRET-C,NOT_NASDAQ_LISTED
4242,IRL,NOT_NASDAQ_LISTED
4243,IRM,NOT_NASDAQ_LISTED
4246,IRR,NOT_NASDAQ_LISTED
4247,IRS,NOT_NASDAQ_LISTED
4248,IRT,NOT_NASDAQ_LISTED
4252,ISCA,FIRST_ADD_PRICE_BELOW_FLOOR
4253,ISCF,NOT_NASDAQ_LISTED
4254,ISD,NOT_NASDAQ_LISTED
4255,ISDR,NOT_NASDAQ_LISTED
4256,ISDS,NOT_COMMON_STOCK
4257,ISDX,NOT_COMMON_STOCK
4259,ISEM,NOT_COMMON_STOCK
4260,ISG,NOT_NASDAQ_LISTED
4261,ISHG,NOT_COMMON_STOCK
4262,ISIG,FIRST_ADD_PRICE_BELOW_FLOOR
4263,ISMD,NOT_NASDAQ_LISTED
4265,ISR,NOT_NASDAQ_LISTED
4266,ISRA,NOT_NASDAQ_LISTED
4268,ISRL,FIRST_ADD_PRICE_BELOW_FLOOR
4270,ISTB,NOT_COMMON_STOCK
4271,ISTR,FIRST_ADD_PRICE_BELOW_FLOOR
4272,ISZE,NOT_NASDAQ_LISTED
4273,IT,NOT_NASDAQ_LISTED
4274,ITA,NOT_NASDAQ_LISTED
4275,ITB,NOT_NASDAQ_LISTED
4276,ITCB,NOT_NASDAQ_LISTED
4278,ITE,NOT_NASDAQ_LISTED
4279,ITEQ,NOT_NASDAQ_LISTED
4280,ITGR,NOT_NASDAQ_LISTED
4283,ITM,NOT_NASDAQ_LISTED
4284,ITMR,NOT_COMMON_STOCK
4285,ITOT,NOT_NASDAQ_LISTED
4286,ITP,NOT_NASDAQ_LISTED
4288,ITRM,NOT_COMMON_STOCK
4289,ITRN,NOT_COMMON_STOCK
4290,ITT,NOT_NASDAQ_LISTED
4291,ITUB,NOT_NASDAQ_LISTED
4292,ITW,NOT_NASDAQ_LISTED
4293,IUS,NOT_COMMON_STOCK
4294,IUSB,NOT_COMMON_STOCK
4295,IUSG,NOT_COMMON_STOCK
4296,IUSS,NOT_COMMON_STOCK
4297,IUSV,NOT_COMMON_STOCK
4298,IVAC,FIRST_ADD_PRICE_BELOW_FLOOR
4299,IVAL,NOT_NASDAQ_LISTED
4300,IVC,NOT_NASDAQ_LISTED
4301,IVE,NOT_NASDAQ_LISTED
4302,IVENC,NOT_COMMON_STOCK
4303,IVFGC,NOT_COMMON_STOCK
4304,IVFVC,NOT_COMMON_STOCK
4305,IVH,NOT_NASDAQ_LISTED
4306,IVLU,NOT_NASDAQ_LISTED
4307,IVOG,NOT_NASDAQ_LISTED
4308,IVOL,NOT_NASDAQ_LISTED
4309,IVOO,NOT_NASDAQ_LISTED
4310,IVOV,NOT_NASDAQ_LISTED
4311,IVR,NOT_NASDAQ_LISTED
4312,IVR-A,NOT_NASDAQ_LISTED
4313,IVR-B,NOT_NASDAQ_LISTED
4314,IVR-C,NOT_NASDAQ_LISTED
4315,IVV,NOT_NASDAQ_LISTED
4316,IVW,NOT_NASDAQ_LISTED
4317,IVZ,NOT_NASDAQ_LISTED
4318,IWB,NOT_NASDAQ_LISTED
4319,IWC,NOT_NASDAQ_LISTED
4320,IWD,NOT_NASDAQ_LISTED
4321,IWF,NOT_NASDAQ_LISTED
4322,IWL,NOT_NASDAQ_LISTED
4323,IWM,NOT_NASDAQ_LISTED
4324,IWN,NOT_NASDAQ_LISTED
4325,IWO,NOT_NASDAQ_LISTED
4326,IWP,NOT_NASDAQ_LISTED
4327,IWR,NOT_NASDAQ_LISTED
4328,IWS,NOT_NASDAQ_LISTED
4329,IWV,NOT_NASDAQ_LISTED
4330,IWX,NOT_NASDAQ_LISTED
4331,IWY,NOT_NASDAQ_LISTED
4332,IX,NOT_NASDAQ_LISTED
4333,IXC,NOT_NASDAQ_LISTED
4334,IXG,NOT_NASDAQ_LISTED
4335,IXJ,NOT_NASDAQ_LISTED
4336,IXN,NOT_NASDAQ_LISTED
4337,IXP,NOT_NASDAQ_LISTED
4338,IXSE,NOT_NASDAQ_LISTED
4339,IXUS,NOT_COMMON_STOCK
4340,IYC,NOT_NASDAQ_LISTED
4341,IYE,NOT_NASDAQ_LISTED
4342,IYF,NOT_NASDAQ_LISTED
4343,IYG,NOT_NASDAQ_LISTED
4344,IYH,NOT_NASDAQ_LISTED
4345,IYJ,NOT_NASDAQ_LISTED
4346,IYK,NOT_NASDAQ_LISTED
4347,IYLD,NOT_NASDAQ_LISTED
4348,IYM,NOT_NASDAQ_LISTED
4349,IYR,NOT_NASDAQ_LISTED
4350,IYT,NOT_NASDAQ_LISTED
4351,IYW,NOT_NASDAQ_LISTED
4352,IYY,NOT_NASDAQ_LISTED
4353,IYZ,NOT_NASDAQ_LISTED
4354,IZEA,FIRST_ADD_PRICE_BELOW_FLOOR
4355,IZRL,NOT_NASDAQ_LISTED
4357,JAG,NOT_NASDAQ_LISTED
4358,JAGG,NOT_NASDAQ_LISTED
4361,JAMF,NOT_NASDAQ_LISTED
4362,JASN,FIRST_ADD_PRICE_BELOW_FLOOR
4363,JAX,NOT_NASDAQ_LISTED
4364,JAZZ,NOT_COMMON_STOCK
4365,JBGS,NOT_NASDAQ_LISTED
4366,JBHT,FIRST_ADD_PRICE_BELOW_FLOOR
4367,JBK,NOT_NASDAQ_LISTED
4368,JBL,NOT_NASDAQ_LISTED
4370,JBN,NOT_NASDAQ_LISTED
4371,JBR,NOT_NASDAQ_LISTED
4372,JBSS,FIRST_ADD_PRICE_BELOW_FLOOR
4373,JBT,NOT_NASDAQ_LISTED
4374,JCAP,NOT_NASDAQ_LISTED
4375,JCAP-B,NOT_NASDAQ_LISTED
4376,JCE,NOT_NASDAQ_LISTED
4377,JCI,NOT_NASDAQ_LISTED
4378,JCO,NOT_NASDAQ_LISTED
4380,JCP,NOT_NASDAQ_LISTED
4381,JCPB,NOT_NASDAQ_LISTED
4384,JD,NOT_COMMON_STOCK
4385,JDD,NOT_NASDAQ_LISTED
4386,JDIV,NOT_NASDAQ_LISTED
4387,JDST,NOT_NASDAQ_LISTED
4388,JE,NOT_NASDAQ_LISTED
4389,JE-A,NOT_NASDAQ_LISTED
4390,JEC,NOT_NASDAQ_LISTED
4391,JEF,NOT_NASDAQ_LISTED
4392,JELD,NOT_NASDAQ_LISTED
4393,JEMD,NOT_NASDAQ_LISTED
4394,JEQ,NOT_NASDAQ_LISTED
4395,JETS,NOT_NASDAQ_LISTED
4396,JFIN,NOT_COMMON_STOCK
4397,JFK,NOT_COMMON_STOCK
4398,JFKKR,NOT_COMMON_STOCK
4399,JFKKU,NOT_COMMON_STOCK
4400,JFKKW,NOT_COMMON_STOCK
4401,JFR,NOT_NASDAQ_LISTED
4402,JG,NOT_COMMON_STOCK
4403,JGH,NOT_NASDAQ_LISTED
4404,JHAA,NOT_NASDAQ_LISTED
4405,JHB,NOT_NASDAQ_LISTED
4406,JHCS,NOT_NASDAQ_LISTED
4407,JHD,NOT_NASDAQ_LISTED
4408,JHEM,NOT_NASDAQ_LISTED
4409,JHG,NOT_NASDAQ_LISTED
4410,JHI,NOT_NASDAQ_LISTED
4411,JHMA,NOT_NASDAQ_LISTED
4412,JHMC,NOT_NASDAQ_LISTED
4413,JHMD,NOT_NASDAQ_LISTED
4414,JHME,NOT_NASDAQ_LISTED
4415,JHMF,NOT_NASDAQ_LISTED
4416,JHMH,NOT_NASDAQ_LISTED
4417,JHMI,NOT_NASDAQ_LISTED
4418,JHML,NOT_NASDAQ_LISTED
4419,JHMM,NOT_NASDAQ_LISTED
4420,JHMS,NOT_NASDAQ_LISTED
4421,JHMT,NOT_NASDAQ_LISTED
4422,JHMU,NOT_NASDAQ_LISTED
4423,JHS,NOT_NASDAQ_LISTED
4424,JHSC,NOT_NASDAQ_LISTED
4425,JHX,NOT_NASDAQ_LISTED
4426,JHY,NOT_NASDAQ_LISTED
4427,JIGB,NOT_NASDAQ_LISTED
4428,JILL,NOT_NASDAQ_LISTED
4429,JJA,NOT_NASDAQ_LISTED
4430,JJC,NOT_NASDAQ_LISTED
4431,JJE,NOT_NASDAQ_LISTED
4432,JJG,NOT_NASDAQ_LISTED
4433,JJM,NOT_NASDAQ_LISTED
4434,JJN,NOT_NASDAQ_LISTED
4435,JJP,NOT_NASDAQ_LISTED
4436,JJS,NOT_NASDAQ_LISTED
4438,JJT,NOT_NASDAQ_LISTED
4439,JJU,NOT_NASDAQ_LISTED
4440,JKD,NOT_NASDAQ_LISTED
4441,JKE,NOT_NASDAQ_LISTED
4442,JKF,NOT_NASDAQ_LISTED
4443,JKG,NOT_NASDAQ_LISTED
4444,JKH,NOT_NASDAQ_LISTED
4445,JKHY,FIRST_ADD_PRICE_BELOW_FLOOR
4446,JKI,NOT_COMMON_STOCK
4447,JKJ,NOT_NASDAQ_LISTED
4448,JKK,NOT_NASDAQ_LISTED
4449,JKL,NOT_NASDAQ_LISTED
4450,JKS,NOT_NASDAQ_LISTED
4451,JLL,NOT_NASDAQ_LISTED
4452,JLS,NOT_NASDAQ_LISTED
4453,JMBS,NOT_NASDAQ_LISTED
4454,JMEI,NOT_NASDAQ_LISTED
4455,JMF,NOT_NASDAQ_LISTED
4456,JMIA,NOT_NASDAQ_LISTED
4457,JMIN,NOT_NASDAQ_LISTED
4458,JMLP,NOT_NASDAQ_LISTED
4459,JMM,NOT_NASDAQ_LISTED
4460,JMOM,NOT_NASDAQ_LISTED
4461,JMP,NOT_NASDAQ_LISTED
4462,JMPB,NOT_NASDAQ_LISTED
4463,JMPD,NOT_NASDAQ_LISTED
4464,JMST,NOT_NASDAQ_LISTED
4465,JMT,NOT_NASDAQ_LISTED
4466,JMU,NOT_COMMON_STOCK
4467,JMUB,NOT_NASDAQ_LISTED
4469,JNJ,NOT_NASDAQ_LISTED
4470,JNK,NOT_NASDAQ_LISTED
4471,JNPR,NOT_NASDAQ_LISTED
4472,JNUG,NOT_NASDAQ_LISTED
4473,JO,NOT_NASDAQ_LISTED
4474,JOB,NOT_NASDAQ_LISTED
4475,JOBS,NOT_COMMON_STOCK
4476,JOE,NOT_NASDAQ_LISTED
4477,JOF,NOT_NASDAQ_LISTED
4478,JOUT,FIRST_ADD_PRICE_BELOW_FLOOR
4479,JP,NOT_NASDAQ_LISTED
4480,JPC,NOT_NASDAQ_LISTED
4481,JPED,NOT_NASDAQ_LISTED
4482,JPEM,NOT_NASDAQ_LISTED
4483,JPEU,NOT_NASDAQ_LISTED
4484,JPGB,NOT_NASDAQ_LISTED
4485,JPGE,NOT_NASDAQ_LISTED
4486,JPHF,NOT_NASDAQ_LISTED
4487,JPHY,NOT_NASDAQ_LISTED
4488,JPI,NOT_NASDAQ_LISTED
4489,JPIN,NOT_NASDAQ_LISTED
4490,JPLS,NOT_NASDAQ_LISTED
4491,JPM,NOT_NASDAQ_LISTED
4492,JPM-A,NOT_NASDAQ_LISTED
4493,JPM-C,NOT_NASDAQ_LISTED
4494,JPM-D,NOT_NASDAQ_LISTED
4495,JPM-E,NOT_NASDAQ_LISTED
4496,JPM-F,NOT_NASDAQ_LISTED
4497,JPM-G,NOT_NASDAQ_LISTED
4498,JPM-H,NOT_NASDAQ_LISTED
4499,JPMB,NOT_NASDAQ_LISTED
4500,JPME,NOT_NASDAQ_LISTED
4501,JPMF,NOT_NASDAQ_LISTED
4502,JPMV,NOT_NASDAQ_LISTED
4503,JPN,NOT_NASDAQ_LISTED
4504,JPNL,NOT_NASDAQ_LISTED
4505,JPS,NOT_NASDAQ_LISTED
4506,JPSE,NOT_NASDAQ_LISTED
4507,JPST,NOT_NASDAQ_LISTED
4508,JPT,NOT_NASDAQ_LISTED
4509,JPUS,NOT_NASDAQ_LISTED
4510,JPXN,NOT_NASDAQ_LISTED
4511,JQC,NOT_NASDAQ_LISTED
4512,JQUA,NOT_NASDAQ_LISTED
4513,JRI,NOT_NASDAQ_LISTED
4514,JRJC,NOT_COMMON_STOCK
4515,JRO,NOT_NASDAQ_LISTED
4516,JRS,NOT_NASDAQ_LISTED
4519,JSD,NOT_NASDAQ_LISTED
4520,JSM,NOT_COMMON_STOCK
4521,JSMD,NOT_COMMON_STOCK
4522,JSML,NOT_COMMON_STOCK
4523,JT,NOT_NASDAQ_LISTED
4524,JTA,NOT_NASDAQ_LISTED
4525,JTD,NOT_NASDAQ_LISTED
4526,JUST,NOT_NASDAQ_LISTED
4527,JVA,FIRST_ADD_PRICE_BELOW_FLOOR
4528,JVAL,NOT_NASDAQ_LISTED
4529,JW.A,NOT_NASDAQ_LISTED
4530,JW.B,NOT_NASDAQ_LISTED
4531,JWN,NOT_NASDAQ_LISTED
4532,JXI,NOT_NASDAQ_LISTED
4534,K,NOT_NASDAQ_LISTED
4535,KAI,NOT_NASDAQ_LISTED
4537,KALL,NOT_NASDAQ_LISTED
4539,KALV,FIRST_ADD_PRICE_BELOW_FLOOR
4540,KAMN,NOT_NASDAQ_LISTED
4541,KAR,NOT_NASDAQ_LISTED
4542,KARS,NOT_NASDAQ_LISTED
4543,KB,NOT_NASDAQ_LISTED
4544,KBA,NOT_NASDAQ_LISTED
4545,KBAL,FIRST_ADD_PRICE_BELOW_FLOOR
4546,KBE,NOT_NASDAQ_LISTED
4547,KBH,NOT_NASDAQ_LISTED
4549,KBLMR,NOT_COMMON_STOCK
4550,KBLMU,NOT_COMMON_STOCK
4551,KBLMW,NOT_COMMON_STOCK
4552,KBR,NOT_NASDAQ_LISTED
4554,KBWB,NOT_COMMON_STOCK
4555,KBWD,NOT_COMMON_STOCK
4556,KBWP,NOT_COMMON_STOCK
4557,KBWR,NOT_COMMON_STOCK
4558,KBWY,NOT_COMMON_STOCK
4559,KCAPL,NOT_COMMON_STOCK
4560,KCCB,NOT_NASDAQ_LISTED
4561,KCE,NOT_NASDAQ_LISTED
4562,KCNY,NOT_NASDAQ_LISTED
4563,KDMN,NOT_NASDAQ_LISTED
4564,KDP,NOT_NASDAQ_LISTED
4565,KE,FIRST_ADD_PRICE_BELOW_FLOOR
4566,KEG,NOT_NASDAQ_LISTED
4567,KELYA,FIRST_ADD_PRICE_BELOW_FLOOR
