imbalance_bin,spread_class,price_band,observations,mean_oracle_gross_bps,mean_oracle_net_structural_floor_bps,mean_oracle_net_accessible_fixed_bps,mean_oracle_net_accessible_tiered_bps,prob_oracle_net_structural_floor_positive,prob_oracle_net_accessible_fixed_positive,prob_oracle_net_accessible_tiered_positive,mean_oracle_net_structural_floor_bps_signal_defined,mean_oracle_net_accessible_fixed_bps_signal_defined,mean_oracle_net_accessible_tiered_bps_signal_defined,observations_signal_defined,share_of_valid_states,share_of_signal_defined_observations,horizon_ms,delay_ms,oracle_trade_fraction,oracle_buy_fraction,cost_ledger_id,label,note
"[-0.4,-0.2)",ONE_TICK,5-25,5995,0.0043987931247038885,0.003421714153206659,0.0014662506392046622,0.0023350341423225506,0.0003336113427856547,0.0003336113427856547,0.0003336113427856547,0.003421714153206659,0.0014662506392046622,0.0023350341423225506,5995,0.0022277963582311407,0.002438556114450652,100,0,0.0003336113427856547,0.9989991659716431,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",ONE_TICK,25-50,24344,0.002251860555304234,0.0012750302670349275,0.000526424456395575,0.0007185851643335873,0.0006161682550115018,8.215576733486691e-05,0.00016431153466973383,0.0012750302670349275,0.000526424456395575,0.0007185851643335873,24344,0.009046451133407655,0.009902286914126215,100,0,0.0006161682550115018,0.9921130463358527,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",ONE_TICK,50-100,59313,0.0014656303303554755,0.0005800921749908339,0.000194195330332649,0.00025144777352299877,0.000826125807158633,6.743884140070474e-05,8.429855175088092e-05,0.0005800921749908339,0.000194195330332649,0.00025144777352299877,59313,0.022041248606466,0.0241264518459402,100,0,0.000826125807158633,0.9884510984101293,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",ONE_TICK,100-200,14450,0.0036151128071098895,0.0014361510915150521,0.0005410654067870699,0.0007710375078568161,0.002698961937716263,0.0005536332179930796,0.0007612456747404844,0.0014361510915150521,0.0005410654067870699,0.0007710375078568161,14450,0.005369751021924935,0.005877754104055366,100,0,0.0031833910034602076,0.9723875432525951,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",ONE_TICK,200+,1494,0.0022579424733584676,0.0006241436683565705,0.00032009949094547374,0.0003868951541569307,0.0006693440428380187,0.0006693440428380187,0.0006693440428380187,0.0006241436683565705,0.00032009949094547374,0.0003868951541569307,1494,0.0005551839464882943,0.0006077068949106378,100,0,0.0033467202141900937,0.9491298527443106,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,5-25,3035,0.004355753471391073,0.002415519777835595,0.0,0.0008531783863175887,0.0006589785831960461,0.0,0.00032948929159802305,0.002415519777835595,0.0,0.0008531783863175887,3035,0.001127833519137867,0.0012345317443465769,100,0,0.0006589785831960461,0.9736408566721582,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,25-50,11170,0.014279775239310458,0.011185733451060312,0.007338044039316657,0.008742450530965376,0.0017905102954341987,0.0009847806624888092,0.0010743061772605193,0.011185733451060312,0.007338044039316657,0.008742450530965376,11170,0.004150873281308064,0.004543564937183282,100,0,0.0017905102954341987,0.9773500447627573,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,50-100,60415,0.001040497756189043,0.000491778680299051,6.522299933032935e-05,0.0001941575181406847,0.0005296697839940412,6.620872299925515e-05,0.00019862616899776547,0.000491778680299051,6.522299933032935e-05,0.0001941575181406847,60415,0.022450761798587886,0.024574706864810027,100,0,0.0005296697839940412,0.981693288090706,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,100-200,94509,0.0010706606445790897,0.0005859638711774965,0.00032531683963702156,0.00040149888359362716,0.0006454411749145584,0.00021162005734903555,0.00024336306595139088,0.0005859638711774965,0.00032531683963702156,0.00040149888359362716,94509,0.035120401337792644,0.03844295243046149,100,0,0.0007089271921192691,0.9775894359267371,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,200+,66725,0.0005012415125588582,0.00033410984188391417,0.0002511523791410289,0.0002597369555269364,0.00026976395653802924,0.00019482952416635443,0.00026976395653802924,0.00033410984188391417,0.0002511523791410289,0.0002597369555269364,66725,0.024795615013006318,0.027141393951079187,100,0,0.0003746721618583739,0.9779243162233046,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
