imbalance_bin,spread_class,price_band,observations,mean_signal_signed_mid_move_bps,net_structural_floor_bps,qimb_bound_structural_floor_bps,abstention_gain_structural_floor_bps,net_accessible_fixed_bps,qimb_bound_accessible_fixed_bps,abstention_gain_accessible_fixed_bps,net_accessible_tiered_bps,qimb_bound_accessible_tiered_bps,abstention_gain_accessible_tiered_bps,prob_net_structural_floor_positive,prob_qimb_bound_structural_floor_positive,prob_net_accessible_fixed_positive,prob_qimb_bound_accessible_fixed_positive,prob_net_accessible_tiered_positive,prob_qimb_bound_accessible_tiered_positive,horizon_ms,delay_ms,side_dictated_by,cost_ledger_id,label,note
"[-0.4,-0.2)",ONE_TICK,5-25,5995,0.00805492968570056,-25.39630801758664,0.0017291643358075157,25.398037181922447,-46.67521692417145,0.0007405355028803278,46.67595745967433,-36.93042806034675,0.0011799742621899703,36.931608034608935,0.00016680567139282736,0.00016680567139282736,0.00016680567139282736,0.00016680567139282736,0.00016680567139282736,0.00016680567139282736,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.4,-0.2)",ONE_TICK,25-50,24344,0.011228248866430772,-4.51574312070615,0.0011057024017865325,4.516848823107936,-7.988543483126849,0.0005264244563955749,7.989069907583244,-6.490697968222632,0.0007185851643335873,6.491416553386966,0.0003697009530069011,0.0003697009530069011,8.215576733486691e-05,8.215576733486691e-05,0.00016431153466973383,0.00016431153466973383,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.4,-0.2)",ONE_TICK,50-100,59313,0.0088228768817221,-2.680362490694073,0.00037336873981178557,2.680735859433885,-4.5853913818875744,0.0001713031114428685,4.585562684999018,-3.8136631134999734,0.0002019093758925198,3.813865022875866,0.0004383524691045808,0.0004383524691045808,3.371942070035237e-05,3.371942070035237e-05,5.0579131050528554e-05,5.0579131050528554e-05,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.4,-0.2)",ONE_TICK,100-200,14450,0.00894307595566968,-1.523192039065518,0.0007585063331635325,1.5239505453986815,-2.4352530187683694,0.0002737222674318339,2.435526741035801,-2.123420302126306,0.0003735532905094715,2.1237938554168156,0.0020069204152249136,0.0020069204152249136,0.0001384083044982699,0.0001384083044982699,0.00034602076124567473,0.00034602076124567473,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.4,-0.2)",ONE_TICK,200+,1494,-0.004093506551802699,-1.0293974324201935,0.0006241436683565706,1.03002157608855,-1.4801794025060429,0.0003200994909454739,1.480499501996988,-1.381989203594467,0.0003868951541569309,1.3823760987486242,0.0006693440428380187,0.0006693440428380187,0.0006693440428380187,0.0006693440428380187,0.0006693440428380187,0.0006693440428380187,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,5-25,3035,0.0635771325531873,-19.509676522642263,0.0019237195735624098,19.511600242215824,-25.402952156110654,0.0,25.402952156110654,-22.784057514257494,0.0008531783863175887,22.78491069264381,0.00032948929159802305,0.00032948929159802305,0.0,0.0,0.00032948929159802305,0.00032948929159802305,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,25-50,11170,0.007245257672802166,-13.164344165308675,0.0025616263260659117,13.166905791634743,-16.48307853395774,0.0011956291946228273,16.484274163152364,-15.056589066304298,0.0016551815309523163,15.058244247835251,0.0007162041181736795,0.0007162041181736795,0.00026857654431512983,0.00026857654431512983,0.00035810205908683976,0.00035810205908683976,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,50-100,60415,0.006813677946464007,-9.341290180584204,0.00026340261673455875,9.34155358320094,-10.955395634681354,0.0,10.955395634681354,-10.318409277961655,8.311808409739748e-05,10.318492396045754,0.00031449143424646194,0.00031449143424646194,0.0,0.0,0.0001324174459985103,0.0001324174459985103,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,100-200,94509,0.0061874125260364034,-6.312338962921047,0.0002940286219755923,6.312632991543023,-7.149125049807427,0.0001499987955271728,7.149275048602953,-6.872156086529204,0.00019158298899346412,6.872347669518197,0.0003703351003608122,0.0003703351003608122,0.00010581002867451778,0.00010581002867451778,0.0001375530372768731,0.0001375530372768731,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,200+,66725,0.003917449362114821,-8.05889978621773,0.00014288665708088618,8.05904267287481,-8.322489582546693,9.962350020853714e-05,8.322589206046905,-8.310997903331621,0.00010474023776059069,8.311102643569383,0.00013488197826901462,0.00013488197826901462,5.9947545897339824e-05,5.9947545897339824e-05,0.00013488197826901462,0.00013488197826901462,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
