locate,symbol,market_category,issue_classification,dollar_volume_usd,shares_traded,trade_count,cross_messages,median_trade_price_usd,price_ok,median_dollar_volume,liquidity_rank_all_eligible,liquidity_rank,in_liquidity_decile,reason_code,proxy_status,reporting_only
361,AMPH,Q,C,1338874.82,66107,1211,2,20.29,True,1338874.82,831,829,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
362,AMR,S,C,56860.4413,411337,756,2,0.1389,False,56860.4413,1661,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
363,AMRB,Q,C,4286.0,320,4,2,13.3,True,4286.0,2149,2047,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
365,AMRH,S,C,73280.7018,243556,395,2,0.3007,False,73280.7018,1602,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
367,AMRK,Q,C,30582.34,2453,29,2,12.47,True,30582.34,1831,1788,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
369,AMRS,Q,C,543637.92,185439,1172,2,2.95,True,543637.92,1085,1081,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
373,AMSC,Q,C,437118.25,49052,644,2,8.88,True,437118.25,1144,1140,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
374,AMSF,Q,C,1716733.94,26241,503,2,65.44,True,1716733.94,752,750,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
375,AMSWA,Q,C,131825.82,9781,289,2,13.48,True,131825.82,1445,1434,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
377,AMTB,Q,C,524015.285,28419,424,2,18.68,True,524015.285,1098,1094,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
378,AMTBB,Q,C,52610.52,3500,30,2,15.0,True,52610.52,1675,1647,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
379,AMTD,Q,C,40190461.25,784550,8903,2,51.21,True,40190461.25,97,97,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
380,AMTX,G,C,8406.5445,8680,76,2,0.9765,False,8406.5445,2074,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
383,AMWD,Q,C,4359419.825,51434,1371,2,84.85,True,4359419.825,488,488,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
386,AMZN,Q,C,1412928038.59,744435,28139,2,1898.0,True,1412928038.59,1,1,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
388,ANAB,Q,C,2441124.78,44107,1028,2,55.53,True,2441124.78,648,646,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
389,ANAT,Q,C,538259.88,4423,120,2,121.8,True,538259.88,1088,1084,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
395,ANDE,Q,C,1246280.385,46699,712,2,26.71,True,1246280.385,851,849,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
399,ANGI,Q,C,1249364.685,90587,1106,2,13.8,True,1249364.685,849,847,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
401,ANGO,Q,C,895522.86,42778,633,2,20.93,True,895522.86,943,940,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
406,ANIK,Q,C,6236341.76,116365,1862,2,53.56,True,6236341.76,387,387,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
407,ANIP,G,C,1942519.01,22815,960,2,85.18,True,1942519.01,723,721,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
408,ANIX,S,C,49397.33,10496,74,2,4.7,True,49397.33,1697,1669,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
409,ANSS,Q,C,20400793.3,97973,2111,2,208.11,True,20400793.3,174,174,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
412,ANY,S,C,11573.2,7477,52,2,1.55,True,11573.2,2024,1945,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
414,AOBC,Q,C,1180776.22,126120,1175,2,9.4,True,1180776.22,867,864,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
422,AOSL,Q,C,171834.96,16480,332,2,10.44,True,171834.96,1380,1374,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
428,APDN,S,C,48531.2578,164639,540,2,0.298,False,48531.2578,1701,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
430,APEI,Q,C,736296.42,22108,489,2,33.41,True,736296.42,1005,1002,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
431,APEN,G,C,5102.61,1848,11,2,2.75,True,5102.61,2131,2030,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
432,APEX,S,C,1813.242,3649,18,2,0.4922,False,1813.242,2225,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
436,APLS,Q,C,2225794.145,77598,1427,2,28.78,True,2225794.145,679,677,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
437,APLT,G,C,3011.65,320,6,2,9.4,True,3011.65,2181,2074,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
442,APOG,Q,C,2305080.84,56840,952,2,40.55,True,2305080.84,663,661,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
445,APPF,G,C,17338715.75,182738,3378,2,95.02,True,17338715.75,197,197,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
446,APPN,G,C,3035474.355,76647,1322,2,39.55,True,3035474.355,589,588,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
447,APPS,S,C,2199403.21,393727,2260,2,5.585,True,2199403.21,683,681,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
450,APTO,S,C,133231.2,54295,245,2,2.45,True,133231.2,1439,1429,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
453,APTX,Q,C,92542.55,24782,287,2,3.72,True,92542.55,1541,1526,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
455,APVO,Q,C,99805.3527,114320,551,2,0.8715,False,99805.3527,1526,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
458,APYX,Q,C,193911.46,26232,273,2,7.39,True,193911.46,1341,1335,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
460,AQB,S,C,38901.01,11313,102,2,3.45,True,38901.01,1760,1728,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
461,AQMS,S,C,103438.44,54256,335,2,1.9,True,103438.44,1517,1505,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
465,AQST,G,C,40446.24,11504,251,2,3.53,True,40446.24,1747,1716,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
467,AQXP,G,C,21274.68,7736,67,2,2.75,True,21274.68,1908,1855,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
470,ARAV,Q,C,14907.11,2577,32,2,5.83,True,14907.11,1980,1910,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
471,ARAY,Q,C,193597.385,47338,382,2,4.11,True,193597.385,1342,1336,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
473,ARCB,Q,C,2249626.96,79020,1086,2,28.51,True,2249626.96,677,675,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
474,ARCC,Q,C,14809327.255,798613,3796,2,18.54,True,14809327.255,224,224,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
475,ARCE,Q,C,396533.605,8841,168,2,44.97,True,396533.605,1171,1166,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
477,ARCI,S,C,4805.45,1202,21,2,4.0,True,4805.45,2136,2035,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
480,ARCT,G,C,518415.255,38626,304,2,13.67,True,518415.255,1103,1099,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
483,ARDS,S,C,7922.88,818,11,2,9.59,True,7922.88,2079,1990,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
484,ARDX,G,C,79642.105,32596,170,2,2.45,True,79642.105,1581,1563,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
487,AREC,S,C,7780.3,2572,11,2,3.06,True,7780.3,2082,1991,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
490,AREX,Q,C,12820.9567,46452,93,2,0.277,False,12820.9567,2007,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
500,ARKR,G,C,181.62,9,1,2,20.18,True,181.62,2301,2166,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
507,ARNA,Q,C,7956694.72,126380,2095,2,63.02,True,7956694.72,336,336,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
511,AROW,Q,C,413495.81,12272,175,2,33.72,True,413495.81,1160,1156,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
512,ARPO,S,C,889.75,1110,9,2,0.808,False,889.75,2262,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
513,ARQL,G,C,2694397.95,261243,2507,2,10.33,True,2694397.95,620,619,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
516,ARRY,G,C,963883.3,20090,17,2,47.98,True,963883.3,921,918,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
517,ARTL,S,C,7300.0,2200,20,2,3.33,True,7300.0,2088,1995,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
519,ARTNA,Q,C,120618.53,3352,71,2,36.0,True,120618.53,1472,1461,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
520,ARTW,S,C,518.72,244,4,2,2.12,True,518.72,2278,2148,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
521,ARTX,G,C,20246.455,10035,121,2,2.02,True,20246.455,1920,1866,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
522,ARVN,Q,C,410281.85,15498,208,2,26.44,True,410281.85,1163,1159,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
524,ARWR,Q,C,9039729.985,309801,3997,2,29.23,True,9039729.985,307,307,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
536,ASFI,Q,C,6297.23,839,6,2,7.51,True,6297.23,2098,2004,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
546,ASMB,Q,C,649545.67,52697,666,2,12.39,True,649545.67,1038,1035,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
548,ASNA,Q,C,132175.7794,309710,1459,2,0.4275,False,132175.7794,1443,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
551,ASPS,Q,C,227618.715,10855,271,2,21.04,True,227618.715,1294,1289,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
552,ASPU,G,C,5980.86,1428,17,2,4.18,True,5980.86,2108,2011,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
554,ASRT,Q,C,581437.92,169326,1324,2,3.46,True,581437.92,1065,1061,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
555,ASRV,G,C,1450.66,350,7,2,4.14,True,1450.66,2235,2114,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
557,ASTC,S,C,1650.5,643,8,2,2.56,True,1650.5,2228,2110,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
558,ASTE,Q,C,1354988.77,41257,729,2,33.11,True,1354988.77,830,828,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
559,ASUR,S,C,518178.335,55044,614,2,9.425,True,518178.335,1104,1100,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
560,ASV,S,C,2195.0,315,4,2,6.96,True,2195.0,2209,2098,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
562,ASYS,Q,C,50827.5,8403,84,2,6.05,True,50827.5,1687,1659,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
566,ATEC,Q,C,594762.85,120515,813,2,5.07,True,594762.85,1057,1053,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
572,ATEX,S,C,1465336.16,32734,556,2,44.8,True,1465336.16,808,806,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
578,ATHX,S,C,206872.87,144314,517,2,1.45,True,206872.87,1318,1313,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
581,ATIS,S,C,15772.88,10154,41,2,1.56,True,15772.88,1969,1903,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
584,ATLC,Q,C,8762.6,1804,24,2,4.86,True,8762.6,2066,1978,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
585,ATLO,S,C,135739.19,4875,83,2,27.85,True,135739.19,1435,1425,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
587,ATNI,Q,C,1531692.45,27100,645,2,56.61,True,1531692.45,794,792,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
589,ATNX,Q,C,4940906.505,273042,3185,2,18.07,True,4940906.505,443,443,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
591,ATOM,S,C,70048.12,13310,115,2,5.26,True,70048.12,1613,1593,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
592,ATOS,S,C,34921.985,17498,105,2,2.0,True,34921.985,1789,1755,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
594,ATRA,Q,C,2765165.215,190202,2477,2,14.53,True,2765165.215,616,615,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
595,ATRC,G,C,1640882.755,51397,828,2,31.86,True,1640882.755,759,757,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
596,ATRI,Q,C,2960228.18,3918,163,2,755.15,True,2960228.18,596,595,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
597,ATRO,Q,C,1542622.625,41302,835,2,37.38,True,1542622.625,790,788,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
598,ATRS,S,C,489870.735,150545,612,2,3.255,True,489870.735,1117,1113,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
599,ATSG,Q,C,1915876.315,79758,1210,2,24.08,True,1915876.315,728,726,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
604,ATVI,Q,C,51199424.24,1067182,11535,2,47.98,True,51199424.24,75,75,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
605,ATXI,S,C,18016.03,3001,25,2,6.0,True,18016.03,1946,1884,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
607,AUB,Q,C,2377963.36,62819,852,2,37.88,True,2377963.36,653,651,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
608,AUBN,G,C,20719.55,531,13,2,39.0,True,20719.55,1913,1859,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
613,AUPH,G,C,414647.81,66106,630,2,6.29,True,414647.81,1159,1155,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
616,AUTO,S,C,4220.58,1223,58,2,3.49,True,4220.58,2152,2050,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
620,AVAV,Q,C,2679460.98,48346,1090,2,55.4,True,2679460.98,623,622,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
622,AVCO,S,C,26067.22,12520,130,2,2.08,True,26067.22,1869,1821,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
625,AVDR,G,C,155908.56,8268,149,2,18.85,True,155908.56,1402,1394,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
626,AVEO,S,C,154815.7149,259486,600,2,0.6,False,154815.7149,1404,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
627,AVGO,Q,C,81299641.845,271390,5474,2,299.63,True,81299641.845,43,43,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
628,AVGR,S,C,43260.395,20267,143,2,2.15,True,43260.395,1728,1698,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
630,AVID,Q,C,1054196.405,105748,1150,2,9.98,True,1054196.405,898,895,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
634,AVNW,Q,C,2542.0,200,2,2,12.71,True,2542.0,2201,2090,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
636,AVRO,Q,C,1074378.08,47541,823,2,22.85,True,1074378.08,893,890,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
637,AVT,Q,C,5387937.01,118422,1947,2,45.54,True,5387937.01,422,422,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
641,AVXL,S,C,99087.405,38445,319,2,2.58,True,99087.405,1529,1516,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
649,AWRE,G,C,2461.14,792,9,2,3.15,True,2461.14,2204,2093,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
650,AWSM,S,C,8076.09,4228,44,2,1.91,True,8076.09,2076,1987,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
654,AXAS,S,C,157601.9252,182088,1086,2,0.8709,False,157601.9252,1399,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
655,AXDX,S,C,995009.455,52102,666,2,19.09,True,995009.455,913,910,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
657,AXGN,S,C,1616384.565,89554,1337,2,18.07,True,1616384.565,764,762,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
658,AXGT,Q,C,155982.385,22446,305,2,7.09,True,155982.385,1401,1393,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
662,AXLA,G,C,68920.895,8242,106,2,8.35,True,68920.895,1620,1599,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
